uid,pr_link,repo,pr_title,link_index,link,label_word,link_count,media_type,isGithub,rank
535,https://github.com/angular/angular/pull/65980,angular/angular,build: update cross-repo angular dependencies (main),91,https://redirect.github.com/angular/angular-cli/compare/4f49aaa6bfbf494d05aab2d29d93cc0aec9d4168...47bd3b78484694a89dccf38f3706a35af7668e2e,Compare Source,110,,,3
536,https://github.com/kubernetes/kubernetes/pull/85329,kubernetes/kubernetes,cherry pick of #81262: fix azure load balancer update dns label issue,0,https://github.com/kubernetes/kubernetes/issues/81262,#81262,3,,,1
536,https://github.com/kubernetes/kubernetes/pull/85329,kubernetes/kubernetes,cherry pick of #81262: fix azure load balancer update dns label issue,1,https://github.com/kubernetes/kubernetes/issues/81262,#81262,3,,,2
536,https://github.com/kubernetes/kubernetes/pull/85329,kubernetes/kubernetes,cherry pick of #81262: fix azure load balancer update dns label issue,2,https://git.k8s.io/community/contributors/devel/sig-release/cherry-picks.md,cherry pick requests,3,,,3
537,https://github.com/godotengine/godot/pull/89919,godotengine/godot,Implement bicubic sampling for lightmaps,0,https://github.com/godotengine/godot/issues/77912,#77912,6,,,1
537,https://github.com/godotengine/godot/pull/89919,godotengine/godot,Implement bicubic sampling for lightmaps,1,https://github.com/godotengine/godot/issues/49935,#49935,6,,,2
537,https://github.com/godotengine/godot/pull/89919,godotengine/godot,Implement bicubic sampling for lightmaps,2,https://github.com/godotengine/godot/assets/53150244/d1892792-aecb-43cc-8d00-1d4b8b6d16d7,bilinear,6,,,3
537,https://github.com/godotengine/godot/pull/89919,godotengine/godot,Implement bicubic sampling for lightmaps,3,https://github.com/godotengine/godot/assets/53150244/57a19fb7-a0f6-4d44-8cb8-4e767e509d48,bicubic,6,,,4
537,https://github.com/godotengine/godot/pull/89919,godotengine/godot,Implement bicubic sampling for lightmaps,4,https://github.com/godotengine/godot/assets/53150244/ecd207e2-0945-4249-baa8-2c1ad5bbd7c3,bilinear,6,,,5
537,https://github.com/godotengine/godot/pull/89919,godotengine/godot,Implement bicubic sampling for lightmaps,5,https://github.com/godotengine/godot/assets/53150244/466ccc1d-7b0b-4c88-9d36-133d6b6dfd20,bicubic,6,,,6
538,https://github.com/godotengine/godot/pull/97281,godotengine/godot,Input: Change the default deadzone value for new actions from 0.5 to 0.2,1,https://github.com/godotengine/godot/issues/80299,#80299,3,,,1
538,https://github.com/godotengine/godot/pull/97281,godotengine/godot,Input: Change the default deadzone value for new actions from 0.5 to 0.2,0,https://github.com/godotengine/godot-proposals/issues/7069,#7069,3,,,2
538,https://github.com/godotengine/godot/pull/97281,godotengine/godot,Input: Change the default deadzone value for new actions from 0.5 to 0.2,2,https://github.com/godotengine/godot-proposals/issues/7069,#7069,3,,,3
539,https://github.com/twbs/bootstrap/pull/26361,twbs/bootstrap,Fix wrong z-index of focused custom file in input group,0,https://codepen.io/anon/pen/BxjyjL,https://codepen.io/anon/pen/BxjyjL,3,,,1
539,https://github.com/twbs/bootstrap/pull/26361,twbs/bootstrap,Fix wrong z-index of focused custom file in input group,1,http://getbootstrap.com/docs/4.1/components/input-group/#custom-file-input,the docs,3,,,2
539,https://github.com/twbs/bootstrap/pull/26361,twbs/bootstrap,Fix wrong z-index of focused custom file in input group,2,https://codepen.io/anon/pen/mpobvb,https://codepen.io/anon/pen/mpobvb,3,,,3
540,https://github.com/flutter/flutter/pull/33627,flutter/flutter,SliverFillRemaining flag for different use cases,0,https://github.com/flutter/flutter/issues/17444,#17444,4,,,1
540,https://github.com/flutter/flutter/pull/33627,flutter/flutter,SliverFillRemaining flag for different use cases,1,https://github.com/flutter/flutter/issues/17444,#17444,4,,,2
540,https://github.com/flutter/flutter/pull/33627,flutter/flutter,SliverFillRemaining flag for different use cases,3,https://github.com/flutter/flutter/issues/17444,#17444,4,,,3
540,https://github.com/flutter/flutter/pull/33627,flutter/flutter,SliverFillRemaining flag for different use cases,2,https://master-api.flutter.dev/flutter/widgets/SliverFillRemaining-class.html,See API Docs for `SliverFillRemaining`,4,,,4
541,https://github.com/flutter/flutter/pull/179836,flutter/flutter,Roll Fuchsia Linux SDK from fppT9ZrwbFx7iYrIh... to SCLq31whvg8nJvuYE...,0,https://autoroll.skia.org/r/fuchsia-linux-sdk-flutter,https://autoroll.skia.org/r/fuchsia-linux-sdk-flutter,4,,,2
541,https://github.com/flutter/flutter/pull/179836,flutter/flutter,Roll Fuchsia Linux SDK from fppT9ZrwbFx7iYrIh... to SCLq31whvg8nJvuYE...,1,https://github.com/flutter/flutter/issues/new/choose,https://github.com/flutter/flutter/issues/new/choose,4,,,3
541,https://github.com/flutter/flutter/pull/179836,flutter/flutter,Roll Fuchsia Linux SDK from fppT9ZrwbFx7iYrIh... to SCLq31whvg8nJvuYE...,2,https://issues.skia.org/issues/new?component=1389291&template=1850622,https://issues.skia.org/issues/new?component=1389291&template=1850622,4,,,4
541,https://github.com/flutter/flutter/pull/179836,flutter/flutter,Roll Fuchsia Linux SDK from fppT9ZrwbFx7iYrIh... to SCLq31whvg8nJvuYE...,3,https://skia.googlesource.com/buildbot/+doc/main/autoroll/README.md,https://skia.googlesource.com/buildbot/+doc/main/autoroll/README.md,4,,,1
542,https://github.com/Significant-Gravitas/AutoGPT/pull/9342,Significant-Gravitas/AutoGPT,chore(libs/deps): bump the production-dependencies group in /autogpt_platform/autogpt_libs with 2 updates,0,https://github.com/pydantic/pydantic,pydantic,90,,,1
542,https://github.com/Significant-Gravitas/AutoGPT/pull/9342,Significant-Gravitas/AutoGPT,chore(libs/deps): bump the production-dependencies group in /autogpt_platform/autogpt_libs with 2 updates,1,https://github.com/supabase/supabase-py,supabase,90,,,2
542,https://github.com/Significant-Gravitas/AutoGPT/pull/9342,Significant-Gravitas/AutoGPT,chore(libs/deps): bump the production-dependencies group in /autogpt_platform/autogpt_libs with 2 updates,2,"https://github.com/pydantic/pydantic/releases"">pydantic's","https://github.com/pydantic/pydantic/releases"">pydantic's",90,,,3
542,https://github.com/Significant-Gravitas/AutoGPT/pull/9342,Significant-Gravitas/AutoGPT,chore(libs/deps): bump the production-dependencies group in /autogpt_platform/autogpt_libs with 2 updates,9,"https://github.com/pydantic/pydantic/compare/v2.10.5...v2.10.6"">https://github.com/pydantic/pydantic/compare/v2.10.5...v2.10.6</a></p>","https://github.com/pydantic/pydantic/compare/v2.10.5...v2.10.6"">https://github.com/pydantic/pydantic/compare/v2.10.5...v2.10.6</a></p>",90,,,4
543,https://github.com/pytorch/pytorch/pull/96886,pytorch/pytorch,Add support for allowing PyOperators to implement fx tracing override behavior,0,https://github.com/ezyang/ghstack,ghstack,3,,,3
543,https://github.com/pytorch/pytorch/pull/96886,pytorch/pytorch,Add support for allowing PyOperators to implement fx tracing override behavior,1,https://github.com/pytorch/pytorch/issues/96886,#96886,3,,,1
543,https://github.com/pytorch/pytorch/pull/96886,pytorch/pytorch,Add support for allowing PyOperators to implement fx tracing override behavior,2,https://our.internmc.facebook.com/intern/diff/D44143208,D44143208,3,,,2
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,0,https://github.com/ezyang/ghstack,ghstack,9,,,9
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,1,https://github.com/pytorch/pytorch/issues/78716,#78716,9,,,2
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,2,https://github.com/pytorch/pytorch/issues/78717,#78717,9,,,3
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,3,https://github.com/pytorch/pytorch/issues/78715,#78715,9,,,4
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,4,https://github.com/pytorch/pytorch/issues/78714,#78714,9,,,1
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,5,https://github.com/pytorch/pytorch/issues/78713,#78713,9,,,5
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,6,https://our.internmc.facebook.com/intern/diff/D36860660/,D36860660,9,,,6
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,7,https://our.internmc.facebook.com/intern/diff/D36860660/,Phabricator,9,,,7
544,https://github.com/pytorch/pytorch/pull/78714,pytorch/pytorch,[quant][ao_migration] `torch.nn.quantized.dynamic` → `torch.ao.nn.quantized.dynamic`,8,https://our.internmc.facebook.com/intern/diff/D36860660,D36860660,9,,,8
545,https://github.com/ant-design/ant-design/pull/55353,ant-design/ant-design,fix(steps): update missing dependency,0,https://github.com/ant-design/ant-design/blob/master/.github/PULL_REQUEST_TEMPLATE_CN.md?plain=1,中文版模板 / Chinese template,3,,,3
545,https://github.com/ant-design/ant-design/pull/55353,ant-design/ant-design,fix(steps): update missing dependency,1,https://keepachangelog.com/en/1.1.0/,Keep a Changelog,3,,,2
545,https://github.com/ant-design/ant-design/pull/55353,ant-design/ant-design,fix(steps): update missing dependency,2,https://ant.design/changelog,https://ant.design/changelog,3,,,1
546,https://github.com/microsoft/PowerToys/pull/31029,microsoft/powertoys,"Image resizer: TextWrapping, SizeToContent and a few sizes",0,https://github.com/microsoft/powertoys/issues/29098,#29098,3,,,1
546,https://github.com/microsoft/PowerToys/pull/31029,microsoft/powertoys,"Image resizer: TextWrapping, SizeToContent and a few sizes",1,https://github.com/microsoft/PowerToys/assets/65828559/52983276-354c-45d7-ac5b-a68c5460128e,image,3,,,2
546,https://github.com/microsoft/PowerToys/pull/31029,microsoft/powertoys,"Image resizer: TextWrapping, SizeToContent and a few sizes",2,https://github.com/microsoft/PowerToys/assets/65828559/1b8a5c24-5d2a-483a-9e2d-8863a8d2ba31,Image Resizer Height,3,,,3
547,https://github.com/pytorch/pytorch/pull/146534,pytorch/pytorch,[export] Add additional tlparse logging,0,https://github.com/ezyang/ghstack,ghstack,8,,,8
547,https://github.com/pytorch/pytorch/pull/146534,pytorch/pytorch,[export] Add additional tlparse logging,1,https://github.com/pytorch/pytorch/issues/146939,#146939,8,,,2
547,https://github.com/pytorch/pytorch/pull/146534,pytorch/pytorch,[export] Add additional tlparse logging,2,https://github.com/pytorch/pytorch/issues/146955,#146955,8,,,3
547,https://github.com/pytorch/pytorch/pull/146534,pytorch/pytorch,[export] Add additional tlparse logging,3,https://github.com/pytorch/pytorch/issues/146859,#146859,8,,,4
547,https://github.com/pytorch/pytorch/pull/146534,pytorch/pytorch,[export] Add additional tlparse logging,4,https://github.com/pytorch/pytorch/issues/146858,#146858,8,,,5
547,https://github.com/pytorch/pytorch/pull/146534,pytorch/pytorch,[export] Add additional tlparse logging,5,https://github.com/pytorch/pytorch/issues/146534,#146534,8,,,1
547,https://github.com/pytorch/pytorch/pull/146534,pytorch/pytorch,[export] Add additional tlparse logging,6,https://github.com/pytorch/pytorch/issues/146533,#146533,8,,,6
547,https://github.com/pytorch/pytorch/pull/146534,pytorch/pytorch,[export] Add additional tlparse logging,7,https://github.com/pytorch/pytorch/issues/146532,#146532,8,,,7
548,https://github.com/pytorch/pytorch/pull/83628,pytorch/pytorch,Don't introduce new overload for SymInt,0,https://github.com/ezyang/ghstack,ghstack,3,,,3
548,https://github.com/pytorch/pytorch/pull/83628,pytorch/pytorch,Don't introduce new overload for SymInt,1,https://github.com/pytorch/pytorch/issues/83628,#83628,3,,,1
548,https://github.com/pytorch/pytorch/pull/83628,pytorch/pytorch,Don't introduce new overload for SymInt,2,https://github.com/pytorch/xla/pull/3914,#3914,3,,,2
549,https://github.com/storybookjs/storybook/pull/2609,storybookjs/storybook,Update 4 dependencies from npm,1,https://github.com/remy/nodemon/compare/v1.14.5...v1.14.6,1.14.6,12,,,1
549,https://github.com/storybookjs/storybook/pull/2609,storybookjs/storybook,Update 4 dependencies from npm,4,https://github.com/remy/nodemon/compare/v1.14.5...v1.14.6,1.14.6,12,,,2
549,https://github.com/storybookjs/storybook/pull/2609,storybookjs/storybook,Update 4 dependencies from npm,7,https://github.com/remy/nodemon/compare/v1.14.5...v1.14.6,1.14.6,12,,,3
549,https://github.com/storybookjs/storybook/pull/2609,storybookjs/storybook,Update 4 dependencies from npm,10,https://github.com/remy/nodemon/compare/v1.14.5...v1.14.6,1.14.6,12,,,4
549,https://github.com/storybookjs/storybook/pull/2609,storybookjs/storybook,Update 4 dependencies from npm,2,https://github.com/remy/nodemon/commit/d78bf3d,d78bf3d,12,,,5
549,https://github.com/storybookjs/storybook/pull/2609,storybookjs/storybook,Update 4 dependencies from npm,5,https://github.com/remy/nodemon/commit/d78bf3d,d78bf3d,12,,,6
549,https://github.com/storybookjs/storybook/pull/2609,storybookjs/storybook,Update 4 dependencies from npm,8,https://github.com/remy/nodemon/commit/d78bf3d,d78bf3d,12,,,7
549,https://github.com/storybookjs/storybook/pull/2609,storybookjs/storybook,Update 4 dependencies from npm,11,https://github.com/remy/nodemon/commit/d78bf3d,d78bf3d,12,,,8
550,https://github.com/rust-lang/rust/pull/133140,rust-lang/rust,Inline ExprPrecedence::order into Expr::precedence,0,https://github.com/rust-lang/rust/issues/119105,#119105,5,,,5
550,https://github.com/rust-lang/rust/pull/133140,rust-lang/rust,Inline ExprPrecedence::order into Expr::precedence,1,https://github.com/rust-lang/rust/issues/119427,#119427,5,,,4
550,https://github.com/rust-lang/rust/pull/133140,rust-lang/rust,Inline ExprPrecedence::order into Expr::precedence,2,https://github.com/dtolnay/syn/blob/2.0.87/src/precedence.rs#L11-L47,relatively few variants,5,,,1
550,https://github.com/rust-lang/rust/pull/133140,rust-lang/rust,Inline ExprPrecedence::order into Expr::precedence,3,https://github.com/dtolnay/syn/blob/2.0.87/src/fixup.rs#L293,leading,5,,,2
550,https://github.com/rust-lang/rust/pull/133140,rust-lang/rust,Inline ExprPrecedence::order into Expr::precedence,4,https://github.com/dtolnay/syn/blob/2.0.87/src/fixup.rs#L309,trailing,5,,,3
551,https://github.com/mui/material-ui/pull/22664,mui/material-ui,Bump prettier from 2.1.1 to 2.1.2,0,https://github.com/prettier/prettier,prettier,34,,,1
551,https://github.com/mui/material-ui/pull/22664,mui/material-ui,Bump prettier from 2.1.1 to 2.1.2,1,"https://github.com/prettier/prettier/releases"">prettier's","https://github.com/prettier/prettier/releases"">prettier's",34,,,2
551,https://github.com/mui/material-ui/pull/22664,mui/material-ui,Bump prettier from 2.1.1 to 2.1.2,2,"https://github.com/prettier/prettier/blob/master/CHANGELOG.md#212"">🔗Changelog</a></p>","https://github.com/prettier/prettier/blob/master/CHANGELOG.md#212"">🔗Changelog</a></p>",34,,,3
551,https://github.com/mui/material-ui/pull/22664,mui/material-ui,Bump prettier from 2.1.1 to 2.1.2,3,https://github.com/master/CHANGELOG.md/issues/212,master/CHANGELOG.md#212,34,,,4
551,https://github.com/mui/material-ui/pull/22664,mui/material-ui,Bump prettier from 2.1.1 to 2.1.2,4,"https://github.com/prettier/prettier/blob/master/CHANGELOG.md"">prettier's","https://github.com/prettier/prettier/blob/master/CHANGELOG.md"">prettier's",34,,,5
551,https://github.com/mui/material-ui/pull/22664,mui/material-ui,Bump prettier from 2.1.1 to 2.1.2,5,"https://github.com/prettier/prettier/compare/2.1.1...2.1.2"">diff</a></p>","https://github.com/prettier/prettier/compare/2.1.1...2.1.2"">diff</a></p>",34,,,6
551,https://github.com/mui/material-ui/pull/22664,mui/material-ui,Bump prettier from 2.1.1 to 2.1.2,6,"https://github-redirect.dependabot.com/prettier/prettier/pull/9116"">#9116</a>","https://github-redirect.dependabot.com/prettier/prettier/pull/9116"">#9116</a>",34,,,7
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,1,https://www.github.com/tauri-apps/tauri/pull/6508,#6508,13,,,1
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,9,https://www.github.com/tauri-apps/tauri/pull/6508,#6508,13,,,2
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,0,https://www.github.com/tauri-apps/tauri/commit/c787f749de01b79d891615aad8c37b23037fff4c,c787f749,13,,,3
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,8,https://www.github.com/tauri-apps/tauri/commit/c787f749de01b79d891615aad8c37b23037fff4c,c787f749,13,,,4
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,3,https://www.github.com/tauri-apps/tauri/pull/6502,#6502,13,,,5
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,6,https://www.github.com/tauri-apps/tauri/pull/6502,#6502,13,,,6
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,11,https://www.github.com/tauri-apps/tauri/pull/6502,#6502,13,,,7
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,4,https://www.github.com/tauri-apps/tauri/pull/6503,#6503,13,,,8
552,https://github.com/tauri-apps/tauri/pull/6518,tauri-apps/tauri,(NEXT) Apply Version Updates From Current Changes,12,https://www.github.com/tauri-apps/tauri/pull/6503,#6503,13,,,9
553,https://github.com/pytorch/pytorch/pull/169282,pytorch/pytorch,[dynamo] Add LazyConstantVariable,0,https://github.com/ezyang/ghstack,ghstack,5,,,5
553,https://github.com/pytorch/pytorch/pull/169282,pytorch/pytorch,[dynamo] Add LazyConstantVariable,1,https://github.com/pytorch/pytorch/issues/170644,#170644,5,,,2
553,https://github.com/pytorch/pytorch/pull/169282,pytorch/pytorch,[dynamo] Add LazyConstantVariable,2,https://github.com/pytorch/pytorch/issues/170092,#170092,5,,,3
553,https://github.com/pytorch/pytorch/pull/169282,pytorch/pytorch,[dynamo] Add LazyConstantVariable,3,https://github.com/pytorch/pytorch/issues/169513,#169513,5,,,4
553,https://github.com/pytorch/pytorch/pull/169282,pytorch/pytorch,[dynamo] Add LazyConstantVariable,4,https://github.com/pytorch/pytorch/issues/169282,#169282,5,,,1
554,https://github.com/ant-design/ant-design/pull/18988,ant-design/ant-design,chore: Merge master into feature,0,https://github.com/ant-design/ant-design/blob/master/components/page-header/index.zh-CN.md,View rendered components/page-header/index.zh-CN.md,7,,,1
554,https://github.com/ant-design/ant-design/pull/18988,ant-design/ant-design,chore: Merge master into feature,1,https://github.com/ant-design/ant-design/blob/master/components/select/demo/custom-dropdown-menu.md,View rendered components/select/demo/custom-dropdown-menu.md,7,,,2
554,https://github.com/ant-design/ant-design/pull/18988,ant-design/ant-design,chore: Merge master into feature,2,https://github.com/ant-design/ant-design/blob/master/components/select/index.en-US.md,View rendered components/select/index.en-US.md,7,,,3
554,https://github.com/ant-design/ant-design/pull/18988,ant-design/ant-design,chore: Merge master into feature,3,https://github.com/ant-design/ant-design/blob/master/components/select/index.zh-CN.md,View rendered components/select/index.zh-CN.md,7,,,4
554,https://github.com/ant-design/ant-design/pull/18988,ant-design/ant-design,chore: Merge master into feature,4,https://github.com/ant-design/ant-design/blob/master/components/tree/demo/switcher-icon.md,View rendered components/tree/demo/switcher-icon.md,7,,,5
554,https://github.com/ant-design/ant-design/pull/18988,ant-design/ant-design,chore: Merge master into feature,5,https://github.com/ant-design/ant-design/blob/master/docs/react/recommendation.en-US.md,View rendered docs/react/recommendation.en-US.md,7,,,6
554,https://github.com/ant-design/ant-design/pull/18988,ant-design/ant-design,chore: Merge master into feature,6,https://github.com/ant-design/ant-design/blob/master/docs/react/recommendation.zh-CN.md,View rendered docs/react/recommendation.zh-CN.md,7,,,7
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,0,https://github.com/airbnb/javascript,eslint-config-airbnb,16,,,1
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,1,https://github.com/airbnb/javascript/commit/a204cdf38a3e67a405c191773456d18296a9b37b,`a204cdf`,16,,,2
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,2,https://github.com/airbnb/javascript/commit/530278467f8b0a1b2aee632fbeee543e6732ef35,`5302784`,16,,,3
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,3,https://github.com/airbnb/javascript/commit/bdba997ac704f7fdcebf4467babaa3f35828c0a5,`bdba997`,16,,,4
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,4,https://github.com/airbnb/javascript/commit/1e0a696730256af82d284f37a66032681cf23387,`1e0a696`,16,,,5
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,5,https://github.com/airbnb/javascript/commit/73f71d9ba4f9ae48054438420c27651fc924d196,`73f71d9`,16,,,6
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,6,https://github.com/airbnb/javascript/commit/089022aeff7b4d753c9f419c5b4e3a26cdf625b8,`089022a`,16,,,7
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,7,https://github.com/airbnb/javascript/commit/7f5a65832daf975b36426171ecbde97574c0ad3d,`7f5a658`,16,,,8
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,8,https://github.com/airbnb/javascript/commit/25075b5f72bb6fad25fb4f72201aaee62b46fea6,`25075b5`,16,,,9
555,https://github.com/mui/material-ui/pull/17052,mui/material-ui,Bump eslint-config-airbnb from 17.1.1 to 18.0.1,9,https://github.com/airbnb/javascript/commit/a23f93eb001ec398ff42f37945b01db2787f6c93,`a23f93e`,16,,,10
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),0,https://github.com/flutter/engine/compare/3b091cdebee3...0e0848e2fc04,https://github.com/flutter/engine/compare/3b091cdebee3...0e0848e2fc04,9,,,5
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),1,https://github.com/flutter/engine/issues/29282,flutter/engine#29282,9,,,1
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),2,https://github.com/flutter/engine/issues/29375,flutter/engine#29375,9,,,2
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),3,https://github.com/flutter/engine/issues/29373,flutter/engine#29373,9,,,3
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),4,https://github.com/flutter/engine/issues/29280,flutter/engine#29280,9,,,4
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),5,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,9,,,7
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),6,https://github.com/flutter/flutter/issues/new/choose,https://github.com/flutter/flutter/issues/new/choose,9,,,8
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),7,https://bugs.chromium.org/p/skia/issues/entry?template=Autoroller+Bug,https://bugs.chromium.org/p/skia/issues/entry?template=Autoroller+Bug,9,,,9
556,https://github.com/flutter/flutter/pull/92638,flutter/flutter,Roll Engine from 3b091cdebee3 to 0e0848e2fc04 (4 revisions),8,https://skia.googlesource.com/buildbot/+doc/main/autoroll/README.md,https://skia.googlesource.com/buildbot/+doc/main/autoroll/README.md,9,,,6
557,https://github.com/storybookjs/storybook/pull/3009,storybookjs/storybook,Update 6 dependencies from npm,1,https://github.com/paypal/glamorous/compare/v4.11.5...v4.11.6,4.11.6,24,,,1
557,https://github.com/storybookjs/storybook/pull/3009,storybookjs/storybook,Update 6 dependencies from npm,5,https://github.com/paypal/glamorous/compare/v4.11.5...v4.11.6,4.11.6,24,,,2
557,https://github.com/storybookjs/storybook/pull/3009,storybookjs/storybook,Update 6 dependencies from npm,9,https://github.com/paypal/glamorous/compare/v4.11.5...v4.11.6,4.11.6,24,,,3
557,https://github.com/storybookjs/storybook/pull/3009,storybookjs/storybook,Update 6 dependencies from npm,13,https://github.com/paypal/glamorous/compare/v4.11.5...v4.11.6,4.11.6,24,,,4
557,https://github.com/storybookjs/storybook/pull/3009,storybookjs/storybook,Update 6 dependencies from npm,17,https://github.com/paypal/glamorous/compare/v4.11.5...v4.11.6,4.11.6,24,,,5
557,https://github.com/storybookjs/storybook/pull/3009,storybookjs/storybook,Update 6 dependencies from npm,21,https://github.com/paypal/glamorous/compare/v4.11.5...v4.11.6,4.11.6,24,,,6
558,https://github.com/rust-lang/rust/pull/40455,rust-lang/rust,Rollup of 5 pull requests,0,https://github.com/rust-lang/rust/issues/40369,#40369,5,,,1
558,https://github.com/rust-lang/rust/pull/40455,rust-lang/rust,Rollup of 5 pull requests,1,https://github.com/rust-lang/rust/issues/40390,#40390,5,,,2
558,https://github.com/rust-lang/rust/pull/40455,rust-lang/rust,Rollup of 5 pull requests,2,https://github.com/rust-lang/rust/issues/40426,#40426,5,,,3
558,https://github.com/rust-lang/rust/pull/40455,rust-lang/rust,Rollup of 5 pull requests,3,https://github.com/rust-lang/rust/issues/40449,#40449,5,,,4
558,https://github.com/rust-lang/rust/pull/40455,rust-lang/rust,Rollup of 5 pull requests,4,https://github.com/rust-lang/rust/issues/40453,#40453,5,,,5
559,https://github.com/microsoft/vscode/pull/268945,microsoft/vscode,Bump tar-fs from 2.1.3 to 2.1.4 in /build,0,https://github.com/mafintosh/tar-fs,tar-fs,7,,,1
559,https://github.com/microsoft/vscode/pull/268945,microsoft/vscode,Bump tar-fs from 2.1.3 to 2.1.4 in /build,1,"https://github.com/mafintosh/tar-fs/commit/f421a235565b6a6d305bdf87e999ebdfae9dd1cc""><code>f421a23</code></a>","https://github.com/mafintosh/tar-fs/commit/f421a235565b6a6d305bdf87e999ebdfae9dd1cc""><code>f421a23</code></a>",7,,,2
559,https://github.com/microsoft/vscode/pull/268945,microsoft/vscode,Bump tar-fs from 2.1.3 to 2.1.4 in /build,2,"https://github.com/mafintosh/tar-fs/commit/c412fa130e216d4c01392f6fb62c8725c1a4ac8b""><code>c412fa1</code></a>","https://github.com/mafintosh/tar-fs/commit/c412fa130e216d4c01392f6fb62c8725c1a4ac8b""><code>c412fa1</code></a>",7,,,3
